sample_id	score_deployed
GSM615323	0.1921780132341142
GSM615324	0.03389707690442623
GSM615325	0.04773569142522183
GSM615326	-0.02555648283490264
GSM615327	0.14818347037366453
GSM615328	-0.15936989539200253
GSM615329	-0.12142074828850102
GSM615330	-0.04197340629740609
GSM615331	-0.13876540020683426
GSM615332	0.003443121979424424
GSM615333	0.2152760966798174
GSM615334	-0.032444661375934936
GSM615335	0.07627328509101028
GSM615336	0.016897244760679442
GSM615337	-0.29856890704981665
GSM615338	-0.06787665718725977
GSM615339	-0.1424192754064071
GSM615340	-0.13663108704486726
GSM615341	0.060923095899221846
GSM615342	0.09550591865617397
GSM615343	-0.24753574043360038
GSM615344	-0.036321167747772165
GSM615345	-0.1545032128517334
GSM615346	0.30944423534968013
GSM615347	0.012967960750524421
GSM615348	0.14539239177910246
GSM615349	-0.2070413985937356
GSM615350	-0.17502848857103137
GSM615351	-0.21494922097394253
GSM615352	0.05765136345270272
GSM615353	-0.16599260996560394
GSM615354	0.06703327197600317
GSM615355	0.001519341960810383
GSM615356	-0.1280426680015596
GSM615357	0.0742731308569895
GSM615358	-0.19946320090743153
GSM615359	-0.06523235446997777
GSM615360	-0.1390846400137994
GSM615361	0.06755574221257044
GSM615362	-0.07668493561195422
GSM615363	-0.0015858190982670495
GSM615364	0.0943277655368161
GSM615365	0.027474591842986396
GSM615366	-0.2541534285706859
GSM615367	-0.04350479049700651
GSM615368	0.13072005242188822
GSM615369	0.11146977327477303
GSM615370	-0.042073318838315
GSM615371	0.0004524389929183581
GSM615372	0.054740304490516256
GSM615373	-0.17526590369552708
GSM615374	-0.029586127042902977
GSM615375	-0.019400827606059323
GSM615376	0.013321782307487928
GSM615377	-0.27381701602066777
GSM615378	-0.09965763154106766
GSM615379	-0.024741407143798355
GSM615380	0.09603397980047834
GSM615381	0.04517941970061634
GSM615382	-0.05893040776888425
GSM615383	-0.09526823967011466
GSM615384	-0.15020007188699536
GSM615385	0.11551966815321735
GSM615386	-0.04547057179365499
GSM615387	0.06202495582100842
GSM615388	-0.1806019478266866
GSM615389	-0.12311543241673106
GSM615390	0.16404468721782395
GSM615391	-0.14067151623284868
GSM615392	0.02375186687478048
GSM615393	0.09604686066627899
GSM615394	0.1882104620500653
GSM615395	-0.10302826740167537
GSM615396	0.02643317578292581
GSM615397	0.24787495738659981
GSM615398	-0.11515793384218154
GSM615399	-0.11581882168621749
GSM615400	-0.16136021193431105
GSM615401	-0.325882433707644
GSM615402	-0.13461392204856115
GSM615403	-0.020901814086042858
GSM615404	-0.08008818710802323
GSM615405	0.09863321321309215
GSM615631	-0.08510790911742117
GSM615632	0.1459647598332292
GSM615633	-0.16405852408309585
GSM615634	-0.04539608679264029
GSM615635	-0.18040466747717998
GSM615636	0.11039436167733818
GSM615637	0.07775194240053218
GSM615638	0.07179698804037937
GSM615639	-0.10740035551383609
GSM615640	0.04183654927607905
GSM615641	0.10546188985512239
GSM615642	0.044763769036167855
GSM615643	0.02856006281025214
GSM615644	0.12562465916909094
GSM615645	-0.2438928449349853
GSM615646	-0.1207970224304099
GSM615647	-0.32125851722064513
GSM615648	0.02486575542867997
GSM615649	-0.04261293824644863
GSM615650	0.12812937201836272
GSM615651	0.14777330033607006
GSM615652	-0.20992000845813752
GSM615653	-0.0013227569518584614
GSM615654	-0.1555637690687437
GSM615655	-0.1576089266328906
GSM615656	0.13082475777074254
GSM615657	0.19770504059578664
GSM615658	-0.006358263365708106
GSM615659	-0.07090335035951423
GSM615660	-0.030027839938804646
GSM615661	0.09214703135156765
GSM615662	-0.06244728422539669
GSM615663	-0.01835513990947868
GSM615664	-0.012906509079639195
GSM615665	-0.108992250592852
GSM615666	-0.1273418963237023
GSM615667	0.13052066537076357
GSM615668	0.04745797820900788
GSM615669	-0.04897041695433424
GSM615670	-0.05449235735860147
GSM615671	-0.06581339877107462
GSM615672	-0.0028654288922173032
GSM615673	-0.07904274610681539
GSM615674	0.0383114226162371
GSM615675	-0.1263865462398317
GSM615676	0.004108473801847645
GSM615677	0.14601697629447685
GSM615678	-0.04645531165987682
GSM615679	-0.21888679296036784
GSM615680	-0.07603114410305478
GSM615681	-0.053006732442076654
GSM615682	-0.20478399915476442
GSM615683	-0.24627556910035187
GSM615684	-0.05466192852883145
GSM615685	-0.0725763855413406
GSM615686	-0.04462200444230491
GSM615687	-0.049438903746596874
GSM615688	-0.0926870995146889
GSM615689	-0.08392685019010748
GSM615690	-0.21800613881303565
GSM615691	-0.2299446337622496
GSM615692	0.1893266908426483
GSM615693	0.014804425742068084
GSM615694	-0.11432657737284257
GSM615695	-0.006161235952161559
GSM615696	0.1560333956009471
GSM615697	-0.3684514980879835
GSM615698	-0.06167322147526466
GSM615699	0.019294146443220916
GSM615700	-0.20057897982867579
GSM615701	0.12640903653092062
GSM615702	-0.05773071814350661
GSM615703	0.09541833647338738
GSM615704	0.010170978743018422
GSM615705	0.03178338866515629
GSM615706	0.11220904577339541
GSM615707	0.15219594696284833
GSM615708	-0.1829371512344744
GSM615709	-0.21413098750886606
GSM615710	0.1257926297475349
GSM615711	-0.2601880826108466
GSM615712	0.07909984294554562
GSM615713	-0.2184531020196735
GSM615714	0.09629056427177007
GSM615715	0.11759040023133405
GSM615716	0.027332525559715104
GSM615717	-0.008277582425574748
GSM615718	-0.20983847146493062
GSM615719	-0.05210569457716707
GSM615720	-0.18630880476839606
GSM615721	-0.12453817052851102
GSM615722	-0.09231118351388512
GSM615723	-0.24649509439983752
GSM615724	0.10417164419646507
GSM615725	-0.2345327540552654
GSM615726	-0.39354584268413806
GSM615727	0.14479492393489013
GSM615728	0.21944894806398363
GSM615729	0.02800647259297262
GSM615730	0.09157582044148482
GSM615731	-0.23288692205268857
GSM615732	0.07525027479334423
GSM615733	-0.08161381598510686
GSM615734	0.035631583357341734
GSM615735	0.0947690816338258
GSM615736	-0.1569633918241201
GSM615737	0.17533134167447884
GSM615738	-0.149780876385732
GSM615739	0.36163320750414407
GSM615740	-0.07818149043284128
GSM615741	0.12555330478359605
GSM615742	-0.11308501292826045
GSM615743	-0.1852569518470022
GSM615744	0.3396205192236118
GSM615745	-0.06933822478465623
GSM615746	-0.04052070101165717
GSM615747	-0.05112866200144672
GSM615748	0.003333092750442579
GSM615749	-0.1596199783238771
GSM615750	-0.02557258843746102
GSM615751	-0.09092448803524844
GSM615752	-0.0927666261419191
GSM615753	-0.03486383930289827
GSM615754	-0.03658446244300084
GSM615755	-0.09738644618637438
GSM615771	0.12446492475082438
GSM615772	0.06217735186907547
GSM615773	0.13951739878272096
GSM615774	0.18847634884018793
GSM615775	-0.018978374755934335
GSM615776	0.16634155313987664
GSM615777	0.11805428555097142
GSM615778	-0.04039550812453918
GSM615779	0.12705746091479908
GSM615780	0.3211568560707262
GSM615781	0.047847335246135714
GSM615782	0.1231440370562874
GSM615783	0.16164644465076872
GSM615784	0.3263766679385478
GSM615785	0.06624879939488382
GSM615786	0.061751237331248765
GSM615787	0.06316648011289894
GSM615788	-0.17944218218718122
GSM615789	-0.1785510782764208
GSM615791	-0.11298502916046838
GSM615792	-0.2372802027248141
GSM615793	-0.154995230283144
GSM615794	-0.20632289916313962
GSM615795	-0.11119906545680414
GSM615796	-0.19919017021827878
GSM615797	-0.10192946575217332
GSM615798	-0.07717288901161579
GSM615799	-0.18611792208271805
GSM615800	0.008766301459331216
GSM615801	-0.11337717511806367
GSM615802	-0.26396676030393995
GSM615803	0.03468244165167389
GSM615804	-0.14776169668614914
GSM615805	0.09016089448403986
GSM615806	0.010203093722299772
GSM615807	0.01472441353855325
GSM615808	-0.2594586651714368
GSM615809	-0.23110697002975988
GSM615810	-0.14837585627234062
GSM615811	-0.146524358437092
GSM615812	0.08891348387155296
GSM615813	0.332262962895443
GSM615814	-0.1194026002806784
GSM615815	-0.23389899479624032
GSM615816	0.2162335912199458
GSM615817	0.24402821396961683
GSM615818	-0.11608211306899374
GSM615819	-0.12725681661657862
GSM615820	0.15246261349701684
GSM615821	0.07279521972776626
GSM615822	-0.00935548778747064
GSM615823	0.10382771122585988
GSM615824	0.3703564948343996
GSM615825	0.06338039598419354
GSM615826	0.16878502732178224
GSM615827	0.2958584927361291
GSM615828	0.06083447453962976
